rpcq_id,name,category,date,address,municipality,statut,statuts_anterieurs,in_registre,url
114956,"255-259, rue Sainte-Marie",Fonction résidentielle (Maisons rurales et urbaines),1935 (Construction),"255, rue Sainte-Marie ; 257, rue Sainte-Marie ; 259, rue Sainte-Marie",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Délimitation — Situé dans une aire de protection,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=114956&type=bien
109770,"255-265, boulevard des Braves",Fonction résidentielle (Édifices à logements multiples),2009 (Construction),"255, boulevard des Braves ; 265, boulevard des Braves",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Délimitation — Situé dans une aire de protection,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=109770&type=bien
162094,"256, rue Sainte-Marie",Fonction résidentielle (Maisons rurales et urbaines),1981 (Construction),"256, rue Sainte-Marie",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Délimitation — Situé dans une aire de protection,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=162094&type=bien
185052,"258, rue Saint-André",Fonction résidentielle (Maisons rurales et urbaines),1934 (Construction),"258, rue Saint-André",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Délimitation — Situé dans une aire de protection,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=185052&type=bien
238969,"258, rue Sainte-Marie",Fonction résidentielle (Maisons rurales et urbaines),1940 (Construction),"258, rue Sainte-Marie",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Délimitation — Situé dans une aire de protection,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238969&type=bien
238694,"260, rue Saint-Joseph",Fonction résidentielle (Maisons rurales et urbaines),2010 (Construction),"260, rue Saint-Joseph",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238694&type=bien
109774,"261-263, rue Saint-André",Fonction résidentielle (Maisons rurales et urbaines),1930 (Construction),"261, rue Saint-André ; 263, rue Saint-André",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Délimitation — Situé dans une aire de protection,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=109774&type=bien
238712,"261-263, rue Saint-Joseph",Fonction résidentielle (Maisons rurales et urbaines),1930 (Construction),"261, rue Saint-Joseph ; 263, rue Saint-Joseph",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238712&type=bien
236851,"265-271, rue Sainte-Marie",Fonction résidentielle (Maisons rurales et urbaines),1884 (Construction),"265, rue Sainte-Marie ; 267, rue Sainte-Marie ; 269, rue Sainte-Marie ; 271, rue Sainte-Marie",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Délimitation — Situé dans une aire de protection,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=236851&type=bien
238749,"266, rue Saint-André",Fonction résidentielle (Maisons rurales et urbaines),1870 (Construction),"266, rue Saint-André",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Délimitation — Situé dans une aire de protection | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238749&type=bien
236850,"266, rue Sainte-Marie",Fonction résidentielle (Maisons rurales et urbaines),1870 (Construction),"266, rue Sainte-Marie",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Délimitation — Situé dans une aire de protection,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=236850&type=bien
238695,"268, rue Saint-Joseph",Fonction résidentielle (Maisons rurales et urbaines),2010 (Construction),"268, rue Saint-Joseph",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238695&type=bien
111609,"271, boulevard des Braves",Fonction commerciale (Restaurants et bars),1972 (Construction),"271, boulevard des Braves",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Délimitation — Situé dans une aire de protection,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=111609&type=bien
238711,"271-273, rue Saint-Joseph",Fonction résidentielle (Maisons rurales et urbaines),1930 (Construction),"271, rue Saint-Joseph ; 273, rue Saint-Joseph",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238711&type=bien
238754,"273-277, rue Saint-André",Fonction résidentielle (Maisons rurales et urbaines),1960 (Construction),"273, rue Saint-André ; 275, rue Saint-André ; 277, rue Saint-André",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238754&type=bien
185245,"278, rue Sainte-Marie",Fonction résidentielle (Maisons rurales et urbaines),vers 1870 (Construction),"278, rue Sainte-Marie",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Délimitation — Situé dans une aire de protection,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=185245&type=bien
238774,"279-283, rue Sainte-Marie",Fonction résidentielle (Maisons rurales et urbaines),2018 (Construction),"279, rue Sainte-Marie ; 281, rue Sainte-Marie ; 283, rue Sainte-Marie",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — -- | Délimitation — Situé dans une aire de protection,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238774&type=bien
109767,"280-284, rue Sainte-Marie",Fonction résidentielle (Maisons rurales et urbaines),1945 (Construction),"280, rue Sainte-Marie ; 284, rue Sainte-Marie",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Délimitation — Situé dans une aire de protection,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=109767&type=bien
113742,"281-283, boulevard des Braves",Fonction commerciale (Commerces de vente au détail > Magasins et grands magasins),1994 (Construction),"281, boulevard des Braves ; 283, boulevard des Braves",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Délimitation — Situé dans une aire de protection,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=113742&type=bien
238970,"676-678, rue Saint-François-Xavier",Fonction résidentielle (Maisons rurales et urbaines),1944 (Construction),"676, rue Saint-François-Xavier ; 678, rue Saint-François-Xavier",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238970&type=bien
232813,"681, rue Saint-François-Xavier",Fonction résidentielle (Maisons rurales et urbaines),vers 1880 – vers 1890 (Construction),"681, rue Saint-François-Xavier",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=232813&type=bien
238815,"681-687, rue Saint-Louis",Fonction résidentielle (Édifices à logements multiples),1935 (Construction),"681, rue Saint-Louis ; 683, rue Saint-Louis ; 685, rue Saint-Louis ; 687, rue Saint-Louis",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238815&type=bien
238736,"684-690, rue Saint-Jean-Baptiste / 83-85, rue Saint-Joseph",Fonction résidentielle (Édifices à logements multiples),1992 (Construction),"684, rue Saint-Jean-Baptiste ; 686, rue Saint-Jean-Baptiste ; 688, rue Saint-Jean-Baptiste ; 690, rue Saint-Jean-Baptiste ; 83, rue Saint-Joseph ; 85, rue Saint-Joseph",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238736&type=bien
238972,"692, rue Saint-Pierre",Services et institutions (Immeubles de bureaux),1970 (Construction),"692, rue Saint-Pierre",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238972&type=bien
238726,"693, rue Saint-Pierre / 179, rue Saint-Joseph",Fonction résidentielle (Maisons rurales et urbaines),1920 (Construction),"179, rue Saint-Joseph ; 693, rue Saint-Pierre",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238726&type=bien
238809,"696-698, rue Saint-Louis / 279, rue Saint-Joseph",Fonction résidentielle (Édifices à logements multiples),1956 (Construction),"279, rue Saint-Joseph ; 696, rue Saint-Louis ; 698, rue Saint-Louis",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238809&type=bien
238816,"699, rue Saint-Louis",Fonction résidentielle (Édifices à logements multiples),1955 (Construction),"699, rue Saint-Louis",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238816&type=bien
238720,"701-703, rue Saint-Pierre / 178-204, rue Saint-Joseph",Fonction résidentielle (Maisons rurales et urbaines),1966 (Construction),"178, rue Saint-Joseph ; 204, rue Saint-Joseph ; 701, rue Saint-Pierre ; 703, rue Saint-Pierre",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238720&type=bien
238727,"704-710, rue Saint-Pierre / 160-172, rue Saint-Joseph",Fonction résidentielle (Maisons rurales et urbaines),2009 (Construction),"160, rue Saint-Joseph ; 166, rue Saint-Joseph ; 168, rue Saint-Joseph ; 172, rue Saint-Joseph ; 704, rue Saint-Pierre ; 706, rue Saint-Pierre ; 710, rue Saint-Pierre",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238727&type=bien
238731,"705, rue Saint-Jean-Baptiste / 92, rue Saint-Joseph",Fonction résidentielle (Maisons rurales et urbaines),1928 (Construction),"705, rue Saint-Jean-Baptiste ; 92, rue Saint-Joseph",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238731&type=bien
238817,"705, rue Saint-Louis",Fonction résidentielle (Maisons rurales et urbaines),1925 (Construction),"705, rue Saint-Louis",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238817&type=bien
238798,"709-711, rue Saint-Pierre",Fonction résidentielle (Maisons rurales et urbaines),1930 (Construction),"709, rue Saint-Pierre ; 711, rue Saint-Pierre",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238798&type=bien
238810,"710, rue Saint-Louis / 278, rue Saint-Joseph",Fonction résidentielle (Maisons rurales et urbaines),1904 (Construction),"278, rue Saint-Joseph ; 710, rue Saint-Louis",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238810&type=bien
238818,"711-713, rue Saint-Louis",Fonction résidentielle (Maisons rurales et urbaines),1930 (Construction),"711, rue Saint-Louis ; 713, rue Saint-Louis",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238818&type=bien
238745,"711-715, rue Saint-Jean-Baptiste",Fonction résidentielle (Maisons rurales et urbaines),1923 (Construction),"711, rue Saint-Jean-Baptiste ; 713, rue Saint-Jean-Baptiste ; 715, rue Saint-Jean-Baptiste",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238745&type=bien
238807,"713, rue Saint-François-Xavier",Fonction résidentielle (Maisons rurales et urbaines),1952 (Construction),"713, rue Saint-François-Xavier",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238807&type=bien
238793,"714-716, rue Saint-Pierre",Fonction résidentielle (Maisons rurales et urbaines),1950 (Construction),"714, rue Saint-Pierre ; 716, rue Saint-Pierre",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238793&type=bien
238819,"717-719, rue Saint-Louis",Fonction résidentielle (Maisons rurales et urbaines),1930 (Construction),"717, rue Saint-Louis ; 719, rue Saint-Louis",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238819&type=bien
238797,"719-721, rue Saint-Pierre",Fonction résidentielle (Maisons rurales et urbaines),1900 (Construction),"719, rue Saint-Pierre ; 721, rue Saint-Pierre",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238797&type=bien
238811,"720, rue Saint-Louis",Fonction résidentielle (Maisons rurales et urbaines),1987 (Construction),"720, rue Saint-Louis",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238811&type=bien
238806,"721, rue Saint-François-Xavier",Fonction commerciale (Commerces de vente au détail > Magasins et grands magasins),1985 (Construction),"721, rue Saint-François-Xavier",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238806&type=bien
238821,"721-723, rue Saint-Louis",Fonction résidentielle (Maisons rurales et urbaines),1900 (Construction),"721, rue Saint-Louis ; 723, rue Saint-Louis",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238821&type=bien
238790,"722-724, rue Saint-Pierre",Fonction résidentielle (Maisons rurales et urbaines),1935 (Construction),"722, rue Saint-Pierre ; 724, rue Saint-Pierre",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238790&type=bien
238808,"724, rue Saint-François-Xavier",Fonction résidentielle (Maisons rurales et urbaines),1900 (Construction),"724, rue Saint-François-Xavier",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238808&type=bien
238812,"724-726, rue Saint-Louis",Fonction résidentielle (Maisons rurales et urbaines),1910 (Construction),"724, rue Saint-Louis ; 726, rue Saint-Louis",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238812&type=bien
238746,"729, rue Saint-Jean-Baptiste",Fonction résidentielle (Maisons rurales et urbaines),1930 (Construction),"729, rue Saint-Jean-Baptiste",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238746&type=bien
238796,"729-731, rue Saint-Pierre",Fonction résidentielle (Maisons rurales et urbaines),1946 (Construction),"729, rue Saint-Pierre ; 731, rue Saint-Pierre",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238796&type=bien
238813,"730, rue Saint-Louis",Services et institutions (Immeubles de bureaux),1961 (Construction),"730, rue Saint-Louis",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238813&type=bien
238805,"731, rue Saint-François-Xavier",Fonction résidentielle (Maisons rurales et urbaines),1955 (Construction),"731, rue Saint-François-Xavier",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238805&type=bien
238747,"731-737, rue Saint-Jean-Baptiste",Fonction résidentielle (Maisons rurales et urbaines),1950 (Construction),"731, rue Saint-Jean-Baptiste ; 733, rue Saint-Jean-Baptiste ; 735, rue Saint-Jean-Baptiste ; 737, rue Saint-Jean-Baptiste",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238747&type=bien
238789,"732, rue Saint-Pierre",Fonction résidentielle (Maisons rurales et urbaines),1927 (Construction),"732, rue Saint-Pierre",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238789&type=bien
238822,"735, rue Saint-Louis",Fonction résidentielle (Maisons rurales et urbaines),1910 (Construction),"735, rue Saint-Louis",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238822&type=bien
238795,"737-739, rue Saint-Pierre",Fonction résidentielle (Maisons rurales et urbaines),1930 (Construction),"737, rue Saint-Pierre ; 739, rue Saint-Pierre",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238795&type=bien
232814,"738-740, rue Saint-François-Xavier",Fonction résidentielle (Maisons rurales et urbaines),vers 1906 (Construction),"738, rue Saint-François-Xavier ; 740, rue Saint-François-Xavier",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Délimitation — Situé dans une aire de protection | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=232814&type=bien
238794,"741, rue Saint-Pierre",Fonction résidentielle (Édifices à logements multiples),1970 (Construction),"741, rue Saint-Pierre",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — -- | Délimitation — Situé dans une aire de protection,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238794&type=bien
238788,"742-744, rue Saint-Pierre",Fonction commerciale (Restaurants et bars),1950 (Construction),"742, rue Saint-Pierre ; 744, rue Saint-Pierre",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238788&type=bien
238823,"743, rue Saint-Louis",Fonction commerciale (Restaurants et bars),1970 (Construction),"743, rue Saint-Louis",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Délimitation — Situé dans une aire de protection | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238823&type=bien
238814,"744, rue Saint-Louis",Fonction résidentielle (Maisons rurales et urbaines),1965 (Construction),"744, rue Saint-Louis",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238814&type=bien
238804,"745, rue Saint-François-Xavier",Fonction résidentielle (Bâtiments paradomestiques),présumé 1930 (Construction),"745, rue Saint-François-Xavier",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Délimitation — Situé dans une aire de protection | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238804&type=bien
238748,"745-749, rue Saint-Jean-Baptiste",Fonction résidentielle (Maisons rurales et urbaines),1923 (Construction),"745, rue Saint-Jean-Baptiste ; 749, rue Saint-Jean-Baptiste",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238748&type=bien
232879,"745-749, rue Saint-Pierre / 177-179, rue Saint-André",Fonction commerciale (Commerces de vente au détail > Magasins et grands magasins) ; Fonction résidentielle (Édifices à logements multiples),vers 1905 (Construction),"177, rue Saint-André ; 179, rue Saint-André ; 745, rue Saint-Pierre ; 747, rue Saint-Pierre ; 749, rue Saint-Pierre",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Délimitation — Situé dans une aire de protection | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=232879&type=bien
238744,"746, rue Saint-Jean-Baptiste",Fonction résidentielle (Maisons rurales et urbaines),1948 (Construction),"746, rue Saint-Jean-Baptiste",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238744&type=bien
238787,"748, rue Saint-Pierre",Fonction résidentielle (Édifices à logements multiples),1980 (Construction),"748, rue Saint-Pierre",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Délimitation — Situé dans une aire de protection | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238787&type=bien
238786,"753-759, rue Saint-Pierre",Fonction résidentielle (Édifices à logements multiples),1925 (Construction),"753, rue Saint-Pierre ; 759, rue Saint-Pierre",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — -- | Délimitation — Situé dans une aire de protection,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238786&type=bien
238803,"755-761, rue Saint-François-Xavier",Fonction résidentielle (Maisons rurales et urbaines),1910 (Construction),"755, rue Saint-François-Xavier ; 759, rue Saint-François-Xavier ; 761, rue Saint-François-Xavier",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Inventorié — -- | Délimitation — Situé dans une aire de protection,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238803&type=bien
231552,"756, rue Saint-Louis / 284-286, rue Saint-Louis",Services et institutions (Salons funéraires et autres bâtiments associés),1973 (Construction),"284, rue Saint-André ; 286, rue Saint-André ; 756, rue Saint-Louis",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Délimitation — Situé dans une aire de protection,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=231552&type=bien
238785,"774-778, rue Saint-Pierre",Fonction résidentielle (Maisons rurales et urbaines),1923 (Construction),"774, rue Saint-Pierre ; 778, rue Saint-Pierre",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Délimitation — Situé dans une aire de protection | Inventorié — --,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=238785&type=bien
236852,"806-808, rue Saint-Louis",Fonction résidentielle (Maisons rurales et urbaines),1940 (Construction),"806, rue Saint-Louis ; 808, rue Saint-Louis",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Délimitation — Situé dans une aire de protection,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=236852&type=bien
109780,"818-820, rue Saint-François-Xavier",Fonction résidentielle (Maisons rurales et urbaines),vers 1910 (Construction),"818, rue Saint-François-Xavier ; 820, rue Saint-François-Xavier",Terrebonne,Déclaration — Situé dans un site patrimonial (2026-05-20) | Délimitation — Situé dans une aire de protection,"Recommandation ministérielle de déclaration, 2025-06-20",non,https://www.patrimoine-culturel.gouv.qc.ca/detail.do?methode=consulter&id=109780&type=bien
